project_b,Unnamed: 0,artifact_id,artifact_namespace,artifact_name,is_fork,fork_count,star_count,watcher_count,language,license_spdx_id,created_at,updated_at,first_commit_time,last_commit_time,days_with_commits_count,contributors_to_repo_count,commit_count
https://github.com/mmcloughlin/addchain,7362,KYQYJMus8ye7_95m609zkM9EpZC_g0fwtBcx6MQt7MQ=,mmcloughlin,addchain,False,14,187,187,Go,BSD-3-Clause,2020-01-31 03:31:03+00:00,2024-12-01 07:36:16+00:00,,,,,
https://github.com/google/flatbuffers,8712,7PDOo2knV-dR2AMEXw50f3LbtdQi0Kz6199c9TvfJ4Y=,google,flatbuffers,False,3270,23543,23543,C++,Apache-2.0,2014-05-19 18:33:01+00:00,2024-12-29 00:10:42+00:00,2024-12-23 17:10:48+00:00,2024-12-27 20:29:24+00:00,3.0,2.0,15.0
https://github.com/qix-/color-convert,458,OhD4v1cDKbVMM6VUWqFKitoJYx4SJiBz7_wDK76nhUY=,qix-,color-convert,False,96,750,750,JavaScript,MIT,2011-06-10 04:15:33+00:00,2024-12-25 22:36:34+00:00,,,,,
https://github.com/jedisct1/go-minisign,6245,eCAguf6TWqXCMVdm6l8mpVRcq9ahLRtHy9Y_RmRO8Wg=,jedisct1,go-minisign,False,13,113,113,Go,MIT,2018-01-13 20:40:58+00:00,2024-12-23 10:12:49+00:00,,,,,
https://github.com/lukeed/polka,3296,O2OC7ar8wfEQrdAdPB122gxlFe5IuDlBAuikkra6shk=,lukeed,polka,False,173,5435,5435,JavaScript,MIT,2017-12-22 05:55:41+00:00,2024-12-28 11:35:20+00:00,,,,,
https://github.com/node-fetch/node-fetch,6909,H7AnBkddGmQQkVNq54efRpBxqRXmK_l3VEv-MqYjwZc=,node-fetch,node-fetch,False,1026,8813,8813,JavaScript,MIT,2015-01-26 07:29:26+00:00,2024-12-27 18:01:57+00:00,,,,,
https://github.com/clap-rs/clap,8054,6JC7qOGBSHZfz-uUSssY4k-X4nNs8QqPnkVvphRLl7s=,clap-rs,clap,False,1063,14526,14526,Rust,Apache-2.0,2015-02-25 13:36:33+00:00,2024-12-29 02:22:18+00:00,2024-12-12 18:53:50+00:00,2024-12-24 03:36:08+00:00,4.0,1.0,14.0
https://github.com/epoberezkin/fast-deep-equal,7356,IwujwxNCN17N7Ver-WsJf8E91w7N1Cf0eWWisoV7jUo=,epoberezkin,fast-deep-equal,False,105,1925,1925,JavaScript,MIT,2017-06-15 22:23:23+00:00,2024-12-27 11:33:30+00:00,,,,,
https://github.com/humanwhocodes/object-schema,7552,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
https://github.com/mmcloughlin/addchain,7362,KYQYJMus8ye7_95m609zkM9EpZC_g0fwtBcx6MQt7MQ=,mmcloughlin,addchain,False,14,187,187,Go,BSD-3-Clause,2020-01-31 03:31:03+00:00,2024-12-01 07:36:16+00:00,,,,,
https://github.com/google/flatbuffers,8712,7PDOo2knV-dR2AMEXw50f3LbtdQi0Kz6199c9TvfJ4Y=,google,flatbuffers,False,3270,23543,23543,C++,Apache-2.0,2014-05-19 18:33:01+00:00,2024-12-29 00:10:42+00:00,2024-12-23 17:10:48+00:00,2024-12-27 20:29:24+00:00,3.0,2.0,15.0
https://github.com/biomejs/biome,9164,4E5a1QkAEFrh5XgNxkZW-ycYbxqSaSTaFXmfHpB6ag8=,biomejs,biome,False,504,16139,16139,Rust,Apache-2.0,2023-07-27 20:30:22+00:00,2024-12-29 05:50:07+00:00,2024-12-09 03:19:06+00:00,2024-12-27 19:53:32+00:00,11.0,3.0,29.0
https://github.com/fastify/fastify,9557,q-CMA6YZVvJJAyo0x0Ktbyq8HIfxfZqoHpqowfuS9f0=,fastify,fastify,False,2328,32696,32696,JavaScript,NOASSERTION,2016-09-28 19:10:14+00:00,2024-12-29 05:57:54+00:00,2024-12-10 11:42:49+00:00,2024-12-28 18:08:00+00:00,13.0,5.0,18.0
https://github.com/gulpjs/gulp,3263,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
https://github.com/facebook/react,308,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
https://github.com/debug-js/debug,6122,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
https://github.com/eslint/eslint,130,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
https://github.com/dcodeio/long.js,3590,C2An1wXUyt1sWB6_lpLEYvt7GWkq6VdHZAftYJXzvqI=,dcodeio,long.js,False,205,892,892,JavaScript,Apache-2.0,2013-03-10 01:21:32+00:00,2024-12-16 03:13:42+00:00,,,,,
https://github.com/browserslist/browserslist,8519,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
https://github.com/axios/axios,7708,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
https://github.com/brooooooklyn/snappy,8515,0YA0GfabXreYbWqPzaiNjpJ6LpM4L4jyLdWuE-CO17E=,brooooooklyn,snappy,False,10,167,167,Rust,MIT,2021-06-09 14:28:04+00:00,2024-12-25 07:51:21+00:00,2024-12-10 19:39:21+00:00,2024-12-13 08:13:01+00:00,2.0,1.0,2.0
https://github.com/gulpjs/gulp,3263,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
https://github.com/heim-rs/darwin-libproc,3643,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
https://github.com/ajv-validator/ajv,8584,zMYdplWxnTTPn2-f5R0DHLZs8LbKfQgikJFocHVw4f0=,ajv-validator,ajv,False,883,13949,13949,TypeScript,MIT,2015-05-19 23:23:32+00:00,2024-12-29 00:51:02+00:00,2024-12-09 23:00:17+00:00,2024-12-16 00:05:03+00:00,2.0,1.0,2.0
https://github.com/getsentry/sentry-javascript,332,FAOwEmRfs-GCAyZWSDsuHhlLZRGfP5faBMCVu53i1PI=,getsentry,sentry-javascript,False,1599,8050,8050,TypeScript,MIT,2012-02-01 20:16:25+00:00,2024-12-28 04:49:10+00:00,2024-12-09 16:00:29+00:00,2024-12-27 15:32:51+00:00,12.0,12.0,131.0
https://github.com/humanwhocodes/object-schema,7552,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
https://github.com/fastify/fastify,9557,q-CMA6YZVvJJAyo0x0Ktbyq8HIfxfZqoHpqowfuS9f0=,fastify,fastify,False,2328,32696,32696,JavaScript,NOASSERTION,2016-09-28 19:10:14+00:00,2024-12-29 05:57:54+00:00,2024-12-10 11:42:49+00:00,2024-12-28 18:08:00+00:00,13.0,5.0,18.0
https://github.com/gulpjs/gulp,3263,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
https://github.com/facebook/react,308,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
https://github.com/emotion-js/emotion,8437,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
https://github.com/eslint/eslint,130,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
https://github.com/electron/electron,9574,PjX5Nd7V4dvbUBGjiNx0S_V4V4n7QOsz3GaD_aPWBt4=,electron,electron,False,15675,114942,114942,C++,MIT,2013-04-12 01:47:36+00:00,2024-12-29 04:24:25+00:00,2024-12-09 18:44:45+00:00,2024-12-20 19:49:57+00:00,11.0,5.0,15.0
https://github.com/gregberge/svgr,6829,IzqL4heeKXdimaSoAVWB2e3rUgiNEkMfhXb9H854skU=,gregberge,svgr,False,424,10612,10612,TypeScript,MIT,2017-09-01 21:38:42+00:00,2024-12-27 08:06:15+00:00,,,,,
https://github.com/chzyer/readline,796,EnhvL6Xd4WpI-dGUbRRVU_jHdTwIAK9mWDjLkInwddI=,chzyer,readline,False,281,2105,2105,Go,MIT,2015-09-20 15:11:30+00:00,2024-12-25 14:01:28+00:00,,,,,
https://github.com/colorjs/color-name,3580,C_p1SL6CkELtDbMr85mtQHWzXcmJneIlj7UFFnzhFBg=,colorjs,color-name,False,30,119,119,JavaScript,MIT,2014-11-23 16:16:07+00:00,2024-11-13 05:34:44+00:00,,,,,
https://github.com/coinbase/coinbase-wallet-sdk,251,9vfPKyQhF0Qb_6AjrUf2DV2_hi6cqcjkm1Z4tBLY02Y=,coinbase,coinbase-wallet-sdk,False,592,1521,1521,TypeScript,MIT,2019-05-01 02:05:45+00:00,2024-12-28 03:53:22+00:00,2019-08-22 21:20:29+00:00,2024-12-19 19:43:11+00:00,294.0,25.0,691.0
https://github.com/getsentry/sentry-javascript,332,FAOwEmRfs-GCAyZWSDsuHhlLZRGfP5faBMCVu53i1PI=,getsentry,sentry-javascript,False,1599,8050,8050,TypeScript,MIT,2012-02-01 20:16:25+00:00,2024-12-28 04:49:10+00:00,2024-12-09 16:00:29+00:00,2024-12-27 15:32:51+00:00,12.0,12.0,131.0
https://github.com/humanwhocodes/object-schema,7552,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
https://github.com/boa-dev/boa,229,rUSGsLB8gVmqUFAkEvTMOs7ZEoY7MeBXsMSHhNjhVmY=,boa-dev,boa,False,407,5340,5340,Rust,MIT,2018-08-08 22:20:05+00:00,2024-12-27 23:28:28+00:00,2024-12-09 16:03:17+00:00,2024-12-27 23:28:26+00:00,12.0,7.0,16.0
https://github.com/biomejs/biome,9164,4E5a1QkAEFrh5XgNxkZW-ycYbxqSaSTaFXmfHpB6ag8=,biomejs,biome,False,504,16139,16139,Rust,Apache-2.0,2023-07-27 20:30:22+00:00,2024-12-29 05:50:07+00:00,2024-12-09 03:19:06+00:00,2024-12-27 19:53:32+00:00,11.0,3.0,29.0
https://github.com/alexeyraspopov/picocolors,7589,toL3AZeAkdMCi3vA0xGkkTrhH26uCBldHoLHb6Vsag0=,alexeyraspopov,picocolors,False,45,1408,1408,JavaScript,ISC,2021-09-27 04:22:36+00:00,2024-12-28 11:57:26+00:00,,,,,
https://github.com/debug-js/debug,6122,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
https://github.com/eslint/eslint,130,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
https://github.com/immerjs/immer,3647,CUwrhLJ7m1lIlrFJpsrAiggl1yOuwTttuwVk616tY9k=,immerjs,immer,False,852,27901,27901,JavaScript,MIT,2017-12-29 12:25:47+00:00,2024-12-29 03:30:31+00:00,,,,,
https://github.com/axios/axios,7708,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
https://github.com/clap-rs/clap,8054,6JC7qOGBSHZfz-uUSssY4k-X4nNs8QqPnkVvphRLl7s=,clap-rs,clap,False,1063,14526,14526,Rust,Apache-2.0,2015-02-25 13:36:33+00:00,2024-12-29 02:22:18+00:00,2024-12-12 18:53:50+00:00,2024-12-24 03:36:08+00:00,4.0,1.0,14.0
https://github.com/import-js/eslint-plugin-import,8427,XDHwOCY9zaRED5on9OEEkrCe9R-k17JTHG94gQrhDgc=,import-js,eslint-plugin-import,False,1572,5601,5601,JavaScript,MIT,2015-03-15 00:21:57+00:00,2024-12-29 00:59:31+00:00,2024-12-11 04:25:11+00:00,2024-12-24 22:50:08+00:00,4.0,1.0,8.0
https://github.com/formatjs/formatjs,9249,k-Lq-EH9EsfM2ampGVK-cps900yrl3m_DT_fl4m2ISI=,formatjs,formatjs,False,1362,14362,14362,TypeScript,,2014-04-24 17:28:36+00:00,2024-12-27 00:53:55+00:00,2024-12-09 04:51:56+00:00,2024-12-23 08:52:38+00:00,3.0,3.0,29.0
https://github.com/humanwhocodes/object-schema,7552,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
https://github.com/electron/electron,9574,PjX5Nd7V4dvbUBGjiNx0S_V4V4n7QOsz3GaD_aPWBt4=,electron,electron,False,15675,114942,114942,C++,MIT,2013-04-12 01:47:36+00:00,2024-12-29 04:24:25+00:00,2024-12-09 18:44:45+00:00,2024-12-20 19:49:57+00:00,11.0,5.0,15.0
https://github.com/chzyer/readline,796,EnhvL6Xd4WpI-dGUbRRVU_jHdTwIAK9mWDjLkInwddI=,chzyer,readline,False,281,2105,2105,Go,MIT,2015-09-20 15:11:30+00:00,2024-12-25 14:01:28+00:00,,,,,
https://github.com/browserslist/browserslist,8519,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
https://github.com/boa-dev/boa,229,rUSGsLB8gVmqUFAkEvTMOs7ZEoY7MeBXsMSHhNjhVmY=,boa-dev,boa,False,407,5340,5340,Rust,MIT,2018-08-08 22:20:05+00:00,2024-12-27 23:28:28+00:00,2024-12-09 16:03:17+00:00,2024-12-27 23:28:26+00:00,12.0,7.0,16.0
https://github.com/alexeyraspopov/picocolors,7589,toL3AZeAkdMCi3vA0xGkkTrhH26uCBldHoLHb6Vsag0=,alexeyraspopov,picocolors,False,45,1408,1408,JavaScript,ISC,2021-09-27 04:22:36+00:00,2024-12-28 11:57:26+00:00,,,,,
https://github.com/ajv-validator/ajv,8584,zMYdplWxnTTPn2-f5R0DHLZs8LbKfQgikJFocHVw4f0=,ajv-validator,ajv,False,883,13949,13949,TypeScript,MIT,2015-05-19 23:23:32+00:00,2024-12-29 00:51:02+00:00,2024-12-09 23:00:17+00:00,2024-12-16 00:05:03+00:00,2.0,1.0,2.0
https://github.com/browserslist/browserslist,8519,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
https://github.com/axios/axios,7708,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
https://github.com/brooooooklyn/snappy,8515,0YA0GfabXreYbWqPzaiNjpJ6LpM4L4jyLdWuE-CO17E=,brooooooklyn,snappy,False,10,167,167,Rust,MIT,2021-06-09 14:28:04+00:00,2024-12-25 07:51:21+00:00,2024-12-10 19:39:21+00:00,2024-12-13 08:13:01+00:00,2.0,1.0,2.0
https://github.com/coinbase/coinbase-wallet-sdk,251,9vfPKyQhF0Qb_6AjrUf2DV2_hi6cqcjkm1Z4tBLY02Y=,coinbase,coinbase-wallet-sdk,False,592,1521,1521,TypeScript,MIT,2019-05-01 02:05:45+00:00,2024-12-28 03:53:22+00:00,2019-08-22 21:20:29+00:00,2024-12-19 19:43:11+00:00,294.0,25.0,691.0
https://github.com/biomejs/biome,9164,4E5a1QkAEFrh5XgNxkZW-ycYbxqSaSTaFXmfHpB6ag8=,biomejs,biome,False,504,16139,16139,Rust,Apache-2.0,2023-07-27 20:30:22+00:00,2024-12-29 05:50:07+00:00,2024-12-09 03:19:06+00:00,2024-12-27 19:53:32+00:00,11.0,3.0,29.0
https://github.com/alexeyraspopov/picocolors,7589,toL3AZeAkdMCi3vA0xGkkTrhH26uCBldHoLHb6Vsag0=,alexeyraspopov,picocolors,False,45,1408,1408,JavaScript,ISC,2021-09-27 04:22:36+00:00,2024-12-28 11:57:26+00:00,,,,,
https://github.com/facebook/react,308,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
https://github.com/go-task/slim-sprig,3635,sCUcK78JejgL5kUPf9E8OJJPwmjvfswT3nai5d62Zu4=,go-task,slim-sprig,True,15,63,63,Go,MIT,2019-06-23 00:39:37+00:00,2024-12-15 06:02:00+00:00,,,,,
https://github.com/jedisct1/go-minisign,6245,eCAguf6TWqXCMVdm6l8mpVRcq9ahLRtHy9Y_RmRO8Wg=,jedisct1,go-minisign,False,13,113,113,Go,MIT,2018-01-13 20:40:58+00:00,2024-12-23 10:12:49+00:00,,,,,
https://github.com/fb55/entities,8648,1V6RwfutZFRGzHZHoyT4CSslSgRO4hIwyIk7GtwfvMg=,fb55,entities,False,63,329,329,TypeScript,BSD-2-Clause,2012-01-13 17:02:59+00:00,2024-12-26 20:21:23+00:00,2024-12-10 20:30:34+00:00,2024-12-26 20:21:20+00:00,9.0,2.0,17.0
https://github.com/import-js/eslint-plugin-import,8427,XDHwOCY9zaRED5on9OEEkrCe9R-k17JTHG94gQrhDgc=,import-js,eslint-plugin-import,False,1572,5601,5601,JavaScript,MIT,2015-03-15 00:21:57+00:00,2024-12-29 00:59:31+00:00,2024-12-11 04:25:11+00:00,2024-12-24 22:50:08+00:00,4.0,1.0,8.0
https://github.com/google/flatbuffers,8712,7PDOo2knV-dR2AMEXw50f3LbtdQi0Kz6199c9TvfJ4Y=,google,flatbuffers,False,3270,23543,23543,C++,Apache-2.0,2014-05-19 18:33:01+00:00,2024-12-29 00:10:42+00:00,2024-12-23 17:10:48+00:00,2024-12-27 20:29:24+00:00,3.0,2.0,15.0
https://github.com/heim-rs/darwin-libproc,3643,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
https://github.com/facebook/react,308,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
https://github.com/go-task/slim-sprig,3635,sCUcK78JejgL5kUPf9E8OJJPwmjvfswT3nai5d62Zu4=,go-task,slim-sprig,True,15,63,63,Go,MIT,2019-06-23 00:39:37+00:00,2024-12-15 06:02:00+00:00,,,,,
https://github.com/jedisct1/go-minisign,6245,eCAguf6TWqXCMVdm6l8mpVRcq9ahLRtHy9Y_RmRO8Wg=,jedisct1,go-minisign,False,13,113,113,Go,MIT,2018-01-13 20:40:58+00:00,2024-12-23 10:12:49+00:00,,,,,
https://github.com/electron/electron,9574,PjX5Nd7V4dvbUBGjiNx0S_V4V4n7QOsz3GaD_aPWBt4=,electron,electron,False,15675,114942,114942,C++,MIT,2013-04-12 01:47:36+00:00,2024-12-29 04:24:25+00:00,2024-12-09 18:44:45+00:00,2024-12-20 19:49:57+00:00,11.0,5.0,15.0
https://github.com/gulpjs/gulp,3263,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
https://github.com/mikemcl/bignumber.js,3648,Fu1sT8RlTuiL8H5kcAPtcKmcXkhalPlCuVurHyxCIuQ=,mikemcl,bignumber.js,False,742,6737,6737,JavaScript,MIT,2012-11-08 20:01:35+00:00,2024-12-27 12:47:30+00:00,,,,,
https://github.com/browserslist/browserslist,8519,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
https://github.com/marak/colors.js,509,fqECMG_9SDG8pKOmav2SHregwaTZoyMYwC7vPUQ9i-k=,marak,colors.js,False,449,5177,5177,JavaScript,NOASSERTION,2010-06-11 06:48:43+00:00,2024-12-22 11:31:47+00:00,,,,,
https://github.com/fb55/entities,8648,1V6RwfutZFRGzHZHoyT4CSslSgRO4hIwyIk7GtwfvMg=,fb55,entities,False,63,329,329,TypeScript,BSD-2-Clause,2012-01-13 17:02:59+00:00,2024-12-26 20:21:23+00:00,2024-12-10 20:30:34+00:00,2024-12-26 20:21:20+00:00,9.0,2.0,17.0
https://github.com/ljharb/qs,8026,mPmyWc2odoA7xxH05Cy97-NM8OezzbeNSXX8dKhWpPs=,ljharb,qs,False,732,8603,8603,JavaScript,BSD-3-Clause,2014-07-25 18:35:41+00:00,2024-12-28 17:12:10+00:00,2024-12-13 07:30:50+00:00,2024-12-17 21:36:00+00:00,2.0,1.0,4.0
https://github.com/epoberezkin/fast-deep-equal,7356,IwujwxNCN17N7Ver-WsJf8E91w7N1Cf0eWWisoV7jUo=,epoberezkin,fast-deep-equal,False,105,1925,1925,JavaScript,MIT,2017-06-15 22:23:23+00:00,2024-12-27 11:33:30+00:00,,,,,
https://github.com/axios/axios,7708,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
https://github.com/numpy/numpy,117,Up96xWk5By3wYihHVpzaRT4CPvbMxtAsWQbwpjlEDSk=,numpy,numpy,False,10248,28423,28423,Python,NOASSERTION,2010-09-13 23:02:39+00:00,2024-12-29 06:41:49+00:00,2021-03-04 15:10:22+00:00,2024-12-29 06:41:36+00:00,1159.0,23.0,10531.0
https://github.com/colorjs/color-name,3580,C_p1SL6CkELtDbMr85mtQHWzXcmJneIlj7UFFnzhFBg=,colorjs,color-name,False,30,119,119,JavaScript,MIT,2014-11-23 16:16:07+00:00,2024-11-13 05:34:44+00:00,,,,,
https://github.com/getsentry/sentry-javascript,332,FAOwEmRfs-GCAyZWSDsuHhlLZRGfP5faBMCVu53i1PI=,getsentry,sentry-javascript,False,1599,8050,8050,TypeScript,MIT,2012-02-01 20:16:25+00:00,2024-12-28 04:49:10+00:00,2024-12-09 16:00:29+00:00,2024-12-27 15:32:51+00:00,12.0,12.0,131.0
https://github.com/nodeca/js-yaml,3325,4epbW_xwtKqsASIkkj-l6JCi_qbI6ContSkOQ7GshSA=,nodeca,js-yaml,False,776,6333,6333,JavaScript,MIT,2011-10-03 11:40:25+00:00,2024-12-28 05:05:19+00:00,,,,,
https://github.com/formatjs/formatjs,9249,k-Lq-EH9EsfM2ampGVK-cps900yrl3m_DT_fl4m2ISI=,formatjs,formatjs,False,1362,14362,14362,TypeScript,,2014-04-24 17:28:36+00:00,2024-12-27 00:53:55+00:00,2024-12-09 04:51:56+00:00,2024-12-23 08:52:38+00:00,3.0,3.0,29.0
https://github.com/heim-rs/darwin-libproc,3643,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
https://github.com/emotion-js/emotion,8437,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
https://github.com/cssnano/cssnano,8056,KPijLLFm5MJCapHcQ5BLJPhvGxiwYmZyyRklybjdzJU=,cssnano,cssnano,False,319,4812,4812,CSS,MIT,2015-04-14 16:23:09+00:00,2024-12-28 02:38:24+00:00,2024-12-26 16:06:33+00:00,2024-12-26 16:18:31+00:00,1.0,1.0,4.0
https://github.com/go-task/slim-sprig,3635,sCUcK78JejgL5kUPf9E8OJJPwmjvfswT3nai5d62Zu4=,go-task,slim-sprig,True,15,63,63,Go,MIT,2019-06-23 00:39:37+00:00,2024-12-15 06:02:00+00:00,,,,,
